# number of frozen, occupied, single-occupancy orbitals = 2
# number of active, occupied, single-occupancy orbitals = 4
# number of active, vacant, single-occupancy orbitals = 6
# number of frozen, vacant, single-occupancy orbitals = 8
# size of active space = 10
# number of qubits = 10
# basis set = sto-3g
# interatomic separation (angstroms) = 2.0
# fermion-to-qubit operator mapping = jordan-wigner
# number of terms in sum of Pauli strings = 156
# one-norm of sum of Pauli strings (Hartrees) = 18.125380876421517
# eigenvalue lower bound from shifted one-norm (Hartrees) = -18.125380876421517
# eigenvalue upper bound from shifted one-norm (Hartrees) = -5.618847027731309
# Hartree-Fock energy (Hartrees) = -14.609744737995712
# runtime for Hartree-Fock calculation (seconds) = 0.19323492050170898
# runtime for active space calculation (seconds) = 0.0005738735198974609
# runtime for fermion-to-qubit calculation (seconds) = 0.008050918579101562
 2.35198964306376941e-03 IYZZZYIIIZ
-1.08734754486383544e-02 IIXXYYIIII
 1.08734754486383544e-02 IIXYYXIIII
 1.08734754486383544e-02 IIYXXYIIII
-1.08734754486383544e-02 IIYYXXIIII
-1.29727297567980831e-02 IIXXIIYYII
 1.29727297567980831e-02 IIXYIIYXII
 1.29727297567980831e-02 IIYXIIXYII
-1.29727297567980831e-02 IIYYIIXXII
-1.29727297567980761e-02 IIXXIIIIYY
 1.29727297567980761e-02 IIXYIIIIYX
 1.29727297567980761e-02 IIYXIIIIXY
-1.29727297567980761e-02 IIYYIIIIXX
-4.51052248975606848e-03 IIIIXXYYII
 4.51052248975606848e-03 IIIIXYYXII
 4.51052248975606848e-03 IIIIYXXYII
-4.51052248975606848e-03 IIIIYYXXII
-4.51052248975606588e-03 IIIIXXIIYY
 4.51052248975606588e-03 IIIIXYIIYX
 4.51052248975606588e-03 IIIIYXIIXY
-4.51052248975606588e-03 IIIIYYIIXX
-2.92805690021808590e-03 IIIIIIXXYY
 2.92805690021808590e-03 IIIIIIXYYX
 2.92805690021808590e-03 IIIIIIYXXY
-2.92805690021808590e-03 IIIIIIYYXX
