# number of frozen, occupied, single-occupancy orbitals = 16
# number of active, occupied, single-occupancy orbitals = 6
# number of active, vacant, single-occupancy orbitals = 8
# number of frozen, vacant, single-occupancy orbitals = 0
# size of active space = 14
# number of qubits = 14
# basis set = sto-3g
# interatomic separation (angstroms) = None
# fermion-to-qubit operator mapping = jordan-wigner
# number of terms in sum of Pauli strings = 670
# one-norm of sum of Pauli strings (Hartrees) = 201.78491709670305
# eigenvalue lower bound from shifted one-norm (Hartrees) = -201.78491709670305
# eigenvalue upper bound from shifted one-norm (Hartrees) = -160.17136292095796
# Hartree-Fock energy (Hartrees) = -185.0646956822217
# runtime for Hartree-Fock calculation (seconds) = 0.30447888374328613
# runtime for active space calculation (seconds) = 0.0016269683837890625
# runtime for fermion-to-qubit calculation (seconds) = 0.03347516059875488
-6.26920562757241236e-03 YZZZIZZZZZZZYI
 5.08619709751623530e-03 XZZZXIXZZZXIII
-3.07043758505397551e-04 XZZZXIYZZZYIII
 5.39324085602163258e-03 XZZZYIYZZZXIII
 5.39324085602163258e-03 YZZZXIXZZZYIII
-3.07043758505397551e-04 YZZZYIXZZZXIII
 5.08619709751623530e-03 YZZZYIYZZZYIII
 1.75160515693909731e-02 XZZZXIIIXZXIII
-1.05740973165717889e-03 XZZZXIIIYZYIII
 1.85734613010481546e-02 XZZZYIIIYZXIII
 1.85734613010481546e-02 YZZZXIIIXZYIII
-1.05740973165717889e-03 YZZZYIIIXZXIII
 1.75160515693909731e-02 YZZZYIIIYZYIII
-8.56757345082252903e-04 XZZZXXZZZZZZZX
-8.56757345082252903e-04 XZZZXYZZZZZZZY
-8.56757345082252903e-04 YZZZYXZZZZZZZX
-8.56757345082252903e-04 YZZZYYZZZZZZZY
-5.41244828249015913e-03 XZZZZIZZZZZZXI
-5.41244828249015913e-03 YZZZZIZZZZZZYI
-5.21485145411166871e-05 XZZZZXYZZZZYII
 5.21485145411166871e-05 XZZZZYYZZZZXII
 5.21485145411166871e-05 YZZZZXXZZZZYII
-5.21485145411166871e-05 YZZZZYXZZZZXII
 5.34109234148051615e-03 XZZZZXIXZZXIII
 5.34109234148051615e-03 XZZZZYIYZZXIII
 5.34109234148051615e-03 YZZZZXIXZZYIII
 5.34109234148051615e-03 YZZZZYIYZZYIII
-1.79591166534893699e-04 XZZZZXIIYZZYII
 1.79591166534893699e-04 XZZZZYIIYZZXII
 1.79591166534893699e-04 YZZZZXIIXZZYII
-1.79591166534893699e-04 YZZZZYIIXZZXII
 1.83938701345132613e-02 XZZZZXIIIXXIII
 1.83938701345132613e-02 XZZZZYIIIYXIII
 1.83938701345132613e-02 YZZZZXIIIXYIII
 1.83938701345132613e-02 YZZZZYIIIYYIII
 7.82601732453912929e-03 XZZZZZIZZZZZXI
 7.82601732453912929e-03 YZZZZZIZZZZZYI
-8.77818565122285384e-04 XZXIIIIXZZZXII
-8.77818565122285384e-04 XZXIIIIYZZZYII
-8.77818565122285384e-04 YZYIIIIXZZZXII
-8.77818565122285384e-04 YZYIIIIYZZZYII
-2.54895243964281060e-04 XZZZXIIXZZZXII
-2.54895243964281060e-04 XZZZXIIYZZZYII
-2.54895243964281060e-04 YZZZYIIXZZZXII
-2.54895243964281060e-04 YZZZYIIYZZZYII
-2.77832718572201430e-03 XZZZZZXXZZZZZX
-2.77832718572201430e-03 XZZZZZXYZZZZZY
-2.77832718572201430e-03 YZZZZZYXZZZZZX
-2.77832718572201430e-03 YZZZZZYYZZZZZY
 1.06043445102611423e-02 XZZZZZZIZZZZXI
 1.06043445102611423e-02 YZZZZZZIZZZZYI
 7.82601732453915878e-03 XZZZZZZZIZZZXI
 7.82601732453915878e-03 YZZZZZZZIZZZYI
 2.54895243964281494e-04 XZXIIIIIIXZXII
 2.54895243964281494e-04 XZXIIIIIIYZYII
 2.54895243964281494e-04 YZYIIIIIIXZXII
 2.54895243964281494e-04 YZYIIIIIIYZYII
-8.77818565122285709e-04 XZZZXIIIIXZXII
-8.77818565122285709e-04 XZZZXIIIIYZYII
-8.77818565122285709e-04 YZZZYIIIIXZXII
-8.77818565122285709e-04 YZZZYIIIIYZYII
-2.77832718572202297e-03 XZZZZZZZXXZZZX
-2.77832718572202297e-03 XZZZZZZZXYZZZY
-2.77832718572202297e-03 YZZZZZZZYXZZZX
-2.77832718572202297e-03 YZZZZZZZYYZZZY
 1.06043445102611822e-02 XZZZZZZZZIZZXI
 1.06043445102611822e-02 YZZZZZZZZIZZYI
 2.49411615319781489e-02 XZZZZZZZZZIZXI
 2.49411615319781489e-02 YZZZZZZZZZIZYI
 1.89584853850454579e-02 XZZZZZZZZZXXZX
 1.89584853850454579e-02 XZZZZZZZZZXYZY
 1.89584853850454579e-02 YZZZZZZZZZYXZX
 1.89584853850454579e-02 YZZZZZZZZZYYZY
 5.98267614693268751e-03 XZZZZZZZZZZIXI
 5.98267614693268751e-03 YZZZZZZZZZZIYI
 1.59578672766055342e-02 XZZZZZZZZZZZXZ
 1.59578672766055342e-02 YZZZZZZZZZZZYZ
-5.41244828249012357e-03 IXIZZZZZZZZZZX
-5.41244828249012357e-03 IYIZZZZZZZZZZY
 8.56757345082251385e-04 IXXYZZZZZZZZYI
-8.56757345082251385e-04 IXYYZZZZZZZZXI
-8.56757345082251385e-04 IYXXZZZZZZZZYI
 8.56757345082251385e-04 IYYXZZZZZZZZXI
 1.83938701345132405e-02 IXXIIIXZZZZXII
 1.83938701345132405e-02 IXYIIIYZZZZXII
 1.83938701345132405e-02 IYXIIIXZZZZYII
 1.83938701345132405e-02 IYYIIIYZZZZYII
-1.79591166534892534e-04 IXXIIIIYZZYIII
 1.79591166534892534e-04 IXYIIIIYZZXIII
 1.79591166534892534e-04 IYXIIIIXZZYIII
-1.79591166534892534e-04 IYYIIIIXZZXIII
-5.34109234148052569e-03 IXXIIIIIXZZXII
-5.34109234148052569e-03 IXYIIIIIYZZXII
-5.34109234148052569e-03 IYXIIIIIXZZYII
-5.34109234148052569e-03 IYYIIIIIYZZYII
 5.21485145411164838e-05 IXXIIIIIIYYIII
-5.21485145411164838e-05 IXYIIIIIIYXIII
-5.21485145411164838e-05 IYXIIIIIIXYIII
 5.21485145411164838e-05 IYYIIIIIIXXIII
-6.26920562757237419e-03 IXZIZZZZZZZZZX
-6.26920562757237419e-03 IYZIZZZZZZZZZY
 1.75160515693909558e-02 IXZXIIIXZZZXII
-1.05740973165717629e-03 IXZXIIIYZZZYII
 1.85734613010481303e-02 IXZYIIIYZZZXII
 1.85734613010481303e-02 IYZXIIIXZZZYII
-1.05740973165717629e-03 IYZYIIIXZZZXII
 1.75160515693909558e-02 IYZYIIIYZZZYII
-5.08619709751624398e-03 IXZXIIIIIXZXII
 3.07043758505398038e-04 IXZXIIIIIYZYII
-5.39324085602164126e-03 IXZYIIIIIYZXII
-5.39324085602164126e-03 IYZXIIIIIXZYII
 3.07043758505398038e-04 IYZYIIIIIXZXII
-5.08619709751624398e-03 IYZYIIIIIYZYII
-5.41244828249015913e-03 IXZZIZZZZZZZZX
-5.41244828249015913e-03 IYZZIZZZZZZZZY
 8.56757345082252903e-04 IXZZXYZZZZZZYI
-8.56757345082252903e-04 IXZZYYZZZZZZXI
-8.56757345082252903e-04 IYZZXXZZZZZZYI
 8.56757345082252903e-04 IYZZYXZZZZZZXI
 5.34109234148051615e-03 IXZZXIXZZZZXII
 5.34109234148051615e-03 IXZZYIYZZZZXII
 5.34109234148051615e-03 IYZZXIXZZZZYII
 5.34109234148051615e-03 IYZZYIYZZZZYII
-5.21485145411166871e-05 IXZZXIIYZZYIII
 5.21485145411166871e-05 IXZZYIIYZZXIII
 5.21485145411166871e-05 IYZZXIIXZZYIII
-5.21485145411166871e-05 IYZZYIIXZZXIII
 1.83938701345132613e-02 IXZZXIIIXZZXII
 1.83938701345132613e-02 IXZZYIIIYZZXII
 1.83938701345132613e-02 IYZZXIIIXZZYII
 1.83938701345132613e-02 IYZZYIIIYZZYII
-1.79591166534893699e-04 IXZZXIIIIYYIII
 1.79591166534893699e-04 IXZZYIIIIYXIII
 1.79591166534893699e-04 IYZZXIIIIXYIII
-1.79591166534893699e-04 IYZZYIIIIXXIII
-6.26920562757241236e-03 IXZZZIZZZZZZZX
-6.26920562757241236e-03 IYZZZIZZZZZZZY
 5.08619709751623530e-03 IXZZZXIXZZZXII
-3.07043758505397551e-04 IXZZZXIYZZZYII
 5.39324085602163258e-03 IXZZZYIYZZZXII
 5.39324085602163258e-03 IYZZZXIXZZZYII
-3.07043758505397551e-04 IYZZZYIXZZZXII
 5.08619709751623530e-03 IYZZZYIYZZZYII
 1.75160515693909731e-02 IXZZZXIIIXZXII
-1.05740973165717889e-03 IXZZZXIIIYZYII
 1.85734613010481546e-02 IXZZZYIIIYZXII
 1.85734613010481546e-02 IYZZZXIIIXZYII
-1.05740973165717889e-03 IYZZZYIIIXZXII
 1.75160515693909731e-02 IYZZZYIIIYZYII
-8.77818565122285384e-04 IXZXIIXZZZXIII
-8.77818565122285384e-04 IXZXIIYZZZYIII
-8.77818565122285384e-04 IYZYIIXZZZXIII
-8.77818565122285384e-04 IYZYIIYZZZYIII
-2.54895243964281060e-04 IXZZZXXZZZXIII
-2.54895243964281060e-04 IXZZZXYZZZYIII
-2.54895243964281060e-04 IYZZZYXZZZXIII
-2.54895243964281060e-04 IYZZZYYZZZYIII
 1.06043445102611423e-02 IXZZZZIZZZZZZX
 1.06043445102611423e-02 IYZZZZIZZZZZZY
 2.77832718572201430e-03 IXZZZZXYZZZZYI
-2.77832718572201430e-03 IXZZZZYYZZZZXI
-2.77832718572201430e-03 IYZZZZXXZZZZYI
 2.77832718572201430e-03 IYZZZZYXZZZZXI
 7.82601732453912929e-03 IXZZZZZIZZZZZX
 7.82601732453912929e-03 IYZZZZZIZZZZZY
 2.54895243964281494e-04 IXZXIIIIXZXIII
 2.54895243964281494e-04 IXZXIIIIYZYIII
 2.54895243964281494e-04 IYZYIIIIXZXIII
 2.54895243964281494e-04 IYZYIIIIYZYIII
-8.77818565122285709e-04 IXZZZXIIXZXIII
-8.77818565122285709e-04 IXZZZXIIYZYIII
-8.77818565122285709e-04 IYZZZYIIXZXIII
-8.77818565122285709e-04 IYZZZYIIYZYIII
 1.06043445102611822e-02 IXZZZZZZIZZZZX
 1.06043445102611822e-02 IYZZZZZZIZZZZY
 2.77832718572202297e-03 IXZZZZZZXYZZYI
-2.77832718572202297e-03 IXZZZZZZYYZZXI
-2.77832718572202297e-03 IYZZZZZZXXZZYI
 2.77832718572202297e-03 IYZZZZZZYXZZXI
 7.82601732453915878e-03 IXZZZZZZZIZZZX
 7.82601732453915878e-03 IYZZZZZZZIZZZY
 5.98267614693268751e-03 IXZZZZZZZZIZZX
 5.98267614693268751e-03 IYZZZZZZZZIZZY
-1.89584853850454579e-02 IXZZZZZZZZXYYI
 1.89584853850454579e-02 IXZZZZZZZZYYXI
 1.89584853850454579e-02 IYZZZZZZZZXXYI
-1.89584853850454579e-02 IYZZZZZZZZYXXI
 2.49411615319781489e-02 IXZZZZZZZZZIZX
 2.49411615319781489e-02 IYZZZZZZZZZIZY
 1.59578672766055342e-02 IXZZZZZZZZZZIX
 1.59578672766055342e-02 IYZZZZZZZZZZIY
-5.99398463934769452e-03 IIXXYYIIIIIIII
 5.99398463934769452e-03 IIXYYXIIIIIIII
 5.99398463934769452e-03 IIYXXYIIIIIIII
-5.99398463934769452e-03 IIYYXXIIIIIIII
-3.44632946509847785e-02 IIXXIIYYIIIIII
 3.44632946509847785e-02 IIXYIIYXIIIIII
 3.44632946509847785e-02 IIYXIIXYIIIIII
-3.44632946509847785e-02 IIYYIIXXIIIIII
 9.19615876464796589e-03 IIXXIIYZZYIIII
-9.19615876464796589e-03 IIXYIIYZZXIIII
-9.19615876464796589e-03 IIYXIIXZZYIIII
 9.19615876464796589e-03 IIYYIIXZZXIIII
 9.19615876464796589e-03 IIXXIIIXXIIIII
 9.19615876464796589e-03 IIXYIIIYXIIIII
 9.19615876464796589e-03 IIYXIIIXYIIIII
 9.19615876464796589e-03 IIYYIIIYYIIIII
-5.46351138061900235e-03 IIXXIIIIYYIIII
 5.46351138061900235e-03 IIXYIIIIYXIIII
 5.46351138061900235e-03 IIYXIIIIXYIIII
-5.46351138061900235e-03 IIYYIIIIXXIIII
-4.85983820182077364e-03 IIXXIIIIIIYYII
 4.85983820182077364e-03 IIXYIIIIIIYXII
 4.85983820182077364e-03 IIYXIIIIIIXYII
-4.85983820182077364e-03 IIYYIIIIIIXXII
-5.14089140866681640e-03 IIXXIIIIIIIIYY
 5.14089140866681640e-03 IIXYIIIIIIIIYX
 5.14089140866681640e-03 IIYXIIIIIIIIXY
-5.14089140866681640e-03 IIYYIIIIIIIIXX
 2.74095608406167701e-03 IIXZXIXZXIIIII
-2.60130874372233208e-02 IIXZXIYZYIIIII
 2.87540435212850012e-02 IIXZYIYZXIIIII
 2.87540435212850012e-02 IIYZXIXZYIIIII
-2.60130874372233208e-02 IIYZYIXZXIIIII
 2.74095608406167701e-03 IIYZYIYZYIIIII
-9.19615876464795548e-03 IIXZZXYYIIIIII
 9.19615876464795548e-03 IIXZZYYXIIIIII
 9.19615876464795548e-03 IIYZZXXYIIIIII
-9.19615876464795548e-03 IIYZZYXXIIIIII
-2.88769133958254355e-02 IIXZZXYZZYIIII
 2.88769133958254355e-02 IIXZZYYZZXIIII
 2.88769133958254355e-02 IIYZZXXZZYIIII
-2.88769133958254355e-02 IIYZZYXZZXIIII
-1.22869874540431479e-04 IIXZZXIXXIIIII
-1.22869874540431479e-04 IIXZZYIYXIIIII
-1.22869874540431479e-04 IIYZZXIXYIIIII
-1.22869874540431479e-04 IIYZZYIYYIIIII
 9.19615876464797977e-03 IIXZZXIIYYIIII
-9.19615876464797977e-03 IIXZZYIIYXIIII
-9.19615876464797977e-03 IIYZZXIIXYIIII
 9.19615876464797977e-03 IIYZZYIIXXIIII
-7.37985566030461768e-03 IIZIIIXZXIIIII
-7.37985566030461768e-03 IIZIIIYZYIIIII
 7.37985566030461681e-03 IIXZXIZIIIIIII
 7.37985566030461681e-03 IIYZYIZIIIIIII
-2.53849931561294859e-02 IIXZZZXIIIXZXI
-2.49045734890693052e-02 IIXZZZXIIIYZYI
-4.80419667060180688e-04 IIXZZZYIIIYZXI
-4.80419667060180688e-04 IIYZZZXIIIXZYI
-2.49045734890693052e-02 IIYZZZYIIIXZXI
-2.53849931561294859e-02 IIYZZZYIIIYZYI
 1.81630310434334778e-03 IIZIIIIXZXIIII
 1.81630310434334778e-03 IIZIIIIYZYIIII
-1.81630310434333867e-03 IIXZXIIZIIIIII
-1.81630310434333867e-03 IIYZYIIZIIIIII
 2.86382595860211085e-03 IIXZXIIXZXIIII
 2.86382595860211085e-03 IIXZXIIYZYIIII
 2.86382595860211085e-03 IIYZYIIXZXIIII
 2.86382595860211085e-03 IIYZYIIYZYIIII
 3.53493547187088385e-03 IIXZZZZXIIYZZY
-3.53493547187088385e-03 IIXZZZZYIIYZZX
-3.53493547187088385e-03 IIYZZZZXIIXZZY
 3.53493547187088385e-03 IIYZZZZYIIXZZX
 3.05451580481070489e-03 IIXZZZZXIIIXXI
 3.05451580481070489e-03 IIXZZZZYIIIYXI
 3.05451580481070489e-03 IIYZZZZXIIIXYI
 3.05451580481070489e-03 IIYZZZZYIIIYYI
-7.37985566030460206e-03 IIXZXIIIZIIIII
-7.37985566030460206e-03 IIYZYIIIZIIIII
 7.37112916114032388e-03 IIXZZZZZXIXZXI
 7.23162802376863326e-03 IIXZZZZZXIYZYI
 1.39501137371690186e-04 IIXZZZZZYIYZXI
 1.39501137371690186e-04 IIYZZZZZXIXZYI
 7.23162802376863326e-03 IIYZZZZZYIXZXI
 7.37112916114032388e-03 IIYZZZZZYIYZYI
 1.81630310434337770e-03 IIXZXIIIIZIIII
